movieId,vectorID,title,genres,tags,weight_rating,imdbId,page_content
56,54,Kids of the Round Table (1995),"Adventure,Children,Fantasy","kids,original",3.1940272825299463,tt0113541,"Movie's title: Kids of the Round Table (1995)
genres: Adventure,Children,Fantasy
tags: kids,original"
57,55,Home for the Holidays (1995),Drama,"drama,dysfunctional family,family,holiday,off-beat comedy,robert downey jr",3.3039094348932947,tt0113321,"Movie's title: Home for the Holidays (1995)
genres: Drama
tags: drama,dysfunctional family,family,holiday,off-beat comedy,robert downey jr"
58,56,"Postman, The (Postino, Il) (1994)","Comedy,Drama,Romance","affectionate,beautiful,beautiful scenery,beautifully filmed,bittersweet,cinematography,foreign,friendship,life & death,love story,melancholic,mentor,oscar (best supporting actress),poetry,poignant,relationships,romance,romantic,scenic,sentimental,touching,unlikely friendships",3.906243083280102,tt0110877,"Movie's title: Postman, The (Postino, Il) (1994)
genres: Comedy,Drama,Romance
tags: affectionate,beautiful,beautiful scenery,beautifully filmed,bittersweet,cinematography,foreign,friendship,life & death,love story,melancholic,mentor,oscar (best supporting actress),poetry,poignant,relationships,romance,romantic,scenic,sentimental,touching,unlikely friendships"
59,57,"Confessional, The (Confessionnal, Le) (1995)","Drama,Mystery","cerebral,criterion,enigmatic,golden palm,hitchcock,melancholic,original,oscar (best foreign language film)",3.303029763290427,tt0112714,"Movie's title: Confessional, The (Confessionnal, Le) (1995)
genres: Drama,Mystery
tags: cerebral,criterion,enigmatic,golden palm,hitchcock,melancholic,original,oscar (best foreign language film)"
60,58,"Indian in the Cupboard, The (1995)","Adventure,Children,Fantasy","adaptation,adapted from:book,based on a book,based on book,book,book was better,books,childhood,children,family,fantasy,fantasy world,indians,kids,magic,original",3.1401966868601114,tt0113419,"Movie's title: Indian in the Cupboard, The (1995)
genres: Adventure,Children,Fantasy
tags: adaptation,adapted from:book,based on a book,based on book,book,book was better,books,childhood,children,family,fantasy,fantasy world,indians,kids,magic,original"
61,59,Eye for an Eye (1996),"Drama,Thriller","justice,murder,rape,revenge,vengeance,vigilante,vigilantism",3.3020992396163154,tt0116260,"Movie's title: Eye for an Eye (1996)
genres: Drama,Thriller
tags: justice,murder,rape,revenge,vengeance,vigilante,vigilantism"
62,60,Mr. Holland's Opus (1995),Drama,"artistic,classical music,destiny,feel good movie,feel-good,good music,high school,inspirational,inspiring,mentor,music,musicians,rock and roll,sappy,sentimental,teacher,touching",3.702495884002999,tt0113862,"Movie's title: Mr. Holland's Opus (1995)
genres: Drama
tags: artistic,classical music,destiny,feel good movie,feel-good,good music,high school,inspirational,inspiring,mentor,music,musicians,rock and roll,sappy,sentimental,teacher,touching"
63,61,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),"Comedy,Crime","comedy,crude humor,funniest movies,funny,funny as hell,goofy,hilarious,humor,humorous,parody,saturday night live,silly fun,spoof,stupid,stupidity,very funny",3.1376767685927427,tt0116126,"Movie's title: Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
genres: Comedy,Crime
tags: comedy,crude humor,funniest movies,funny,funny as hell,goofy,hilarious,humor,humorous,parody,saturday night live,silly fun,spoof,stupid,stupidity,very funny"
64,62,Two if by Sea (1996),"Comedy,Romance","great,life philosophy,original,romantic comedy,sarcasm",2.9969927280171373,tt0118002,"Movie's title: Two if by Sea (1996)
genres: Comedy,Romance
tags: great,life philosophy,original,romantic comedy,sarcasm"
65,63,Bio-Dome (1996),Comedy,"comedy,dumb,dumb but funny,funniest movies,funny,goofy,idiotic,silly fun,so bad it's funny,stupid,stupid as hell,stupidity,very funny",2.5779230008218734,tt0115683,"Movie's title: Bio-Dome (1996)
genres: Comedy
tags: comedy,dumb,dumb but funny,funniest movies,funny,goofy,idiotic,silly fun,so bad it's funny,stupid,stupid as hell,stupidity,very funny"
66,64,Lawnmower Man 2: Beyond Cyberspace (1996),"Action,Sci-Fi,Thriller","bad,bad acting,bad plot,crappy sequel,end of the world,futuristic,god,horrible,internet,original,sci fi,sci-fi,scifi,sequels,special effects,technology,virtual reality",2.5412196614181495,tt0116839,"Movie's title: Lawnmower Man 2: Beyond Cyberspace (1996)
genres: Action,Sci-Fi,Thriller
tags: bad,bad acting,bad plot,crappy sequel,end of the world,futuristic,god,horrible,internet,original,sci fi,sci-fi,scifi,sequels,special effects,technology,virtual reality"
67,65,Two Bits (1995),Drama,"coming of age,dreams,homeless,life & death",3.275045834738793,tt0114753,"Movie's title: Two Bits (1995)
genres: Drama
tags: coming of age,dreams,homeless,life & death"
68,66,French Twist (Gazon maudit) (1995),"Comedy,Romance","adultery,cheating,farce,lesbian,nudity (full frontal - notable),nudity (full frontal),relationships,sexual,sexy,spanish",3.3490218191749515,tt0113149,"Movie's title: French Twist (Gazon maudit) (1995)
genres: Comedy,Romance
tags: adultery,cheating,farce,lesbian,nudity (full frontal - notable),nudity (full frontal),relationships,sexual,sexy,spanish"
69,67,Friday (1995),Comedy,"chris tucker,comedy,cult classic,funniest movies,funny,funny as hell,hilarious,humorous,marijuana,original,stoner movie,very funny,weed",3.491914348079103,tt0113118,"Movie's title: Friday (1995)
genres: Comedy
tags: chris tucker,comedy,cult classic,funniest movies,funny,funny as hell,hilarious,humorous,marijuana,original,stoner movie,very funny,weed"
70,68,From Dusk Till Dawn (1996),"Action,Comedy,Horror,Thriller","action,action packed,blood,bloody,brothers,brutality,cool,cult classic,cult film,dark humor,dialogue,entertaining,excellent script,fast paced,foul language,fun movie,gangsters,good soundtrack,gore,gory,gratuitous violence,great dialogue,great movie,grindhouse,hit men,horror,hostage,nocturnal,nudity,nudity (topless - brief),original,plot twist,pulp,sexualized violence,snakes,splatter,strippers,stylish,stylized,tarantino,vampire,vampires,violence,violent",3.2763215370443923,tt0116367,"Movie's title: From Dusk Till Dawn (1996)
genres: Action,Comedy,Horror,Thriller
tags: action,action packed,blood,bloody,brothers,brutality,cool,cult classic,cult film,dark humor,dialogue,entertaining,excellent script,fast paced,foul language,fun movie,gangsters,good soundtrack,gore,gory,gratuitous violence,great dialogue,great movie,grindhouse,hit men,horror,hostage,nocturnal,nudity,nudity (topless - brief),original,plot twist,pulp,sexualized violence,snakes,splatter,strippers,stylish,stylized,tarantino,vampire,vampires,violence,violent"
71,69,Fair Game (1995),Action,"action,action packed,bad plot,chase,good action",2.811104962260511,tt0113010,"Movie's title: Fair Game (1995)
genres: Action
tags: action,action packed,bad plot,chase,good action"
72,70,Kicking and Screaming (1995),"Comedy,Drama","college,criterion,dialogue,dialogue driven,drinking,intellectual,quotable,relationships,slackers,talky,witty",3.3805602280893385,tt0113537,"Movie's title: Kicking and Screaming (1995)
genres: Comedy,Drama
tags: college,criterion,dialogue,dialogue driven,drinking,intellectual,quotable,relationships,slackers,talky,witty"
73,71,"Misérables, Les (1995)","Drama,War","adaptation,adapted from:book,based on a book,beautifully filmed,betrayal,destiny,dramatic,france,germany,jewish,jews,nazis,original,story,storytelling,world war ii,wwii",3.6413201826242125,tt0113828,"Movie's title: Misérables, Les (1995)
genres: Drama,War
tags: adaptation,adapted from:book,based on a book,beautifully filmed,betrayal,destiny,dramatic,france,germany,jewish,jews,nazis,original,story,storytelling,world war ii,wwii"
74,72,Bed of Roses (1996),"Drama,Romance","chick flick,destiny,feel-good,happy ending,love story,romance,romantic,romantic comedy,sappy,sweet",3.2922346026310816,tt0115644,"Movie's title: Bed of Roses (1996)
genres: Drama,Romance
tags: chick flick,destiny,feel-good,happy ending,love story,romance,romantic,romantic comedy,sappy,sweet"
75,73,Big Bully (1996),"Comedy,Drama","arnold,bullying,childhood",3.024121300896677,tt0115676,"Movie's title: Big Bully (1996)
genres: Comedy,Drama
tags: arnold,bullying,childhood"
76,74,Screamers (1995),"Action,Sci-Fi,Thriller","alien,allegory,androids,artificial intelligence,clones,cyberpunk,first contact,future,futuristic,intelligent sci-fi,original,philip k. dick,post apocalyptic,post-apocalyptic,robot,robots,sci fi,sci-fi,science fiction,scifi,special effects,story,technology,weapons",3.0801960207406034,tt0114367,"Movie's title: Screamers (1995)
genres: Action,Sci-Fi,Thriller
tags: alien,allegory,androids,artificial intelligence,clones,cyberpunk,first contact,future,futuristic,intelligent sci-fi,original,philip k. dick,post apocalyptic,post-apocalyptic,robot,robots,sci fi,sci-fi,science fiction,scifi,special effects,story,technology,weapons"
77,75,Nico Icon (1995),Documentary,"artist,documentary,music,musicians",3.2891632985312467,tt0113973,"Movie's title: Nico Icon (1995)
genres: Documentary
tags: artist,documentary,music,musicians"
78,76,"Crossing Guard, The (1995)","Action,Crime,Drama,Thriller","death,guilt,redemption,vengeance",3.2241953195035733,tt0112744,"Movie's title: Crossing Guard, The (1995)
genres: Action,Crime,Drama,Thriller
tags: death,guilt,redemption,vengeance"
79,77,"Juror, The (1996)","Drama,Thriller","mafia,murder,thriller,tom clancy,twists & turns",3.1545453368055636,tt0116731,"Movie's title: Juror, The (1996)
genres: Drama,Thriller
tags: mafia,murder,thriller,tom clancy,twists & turns"
80,78,"White Balloon, The (Badkonake sefid) (1995)","Children,Drama","beautifully filmed,childhood,children,criterion,iran,money,runaway",3.406035934435214,tt0112445,"Movie's title: White Balloon, The (Badkonake sefid) (1995)
genres: Children,Drama
tags: beautifully filmed,childhood,children,criterion,iran,money,runaway"
81,79,Things to Do in Denver When You're Dead (1995),"Crime,Drama,Romance","assassin,cool,crime,crime gone awry,dark humor,dialogue,drinking,ensemble cast,gangster,gangsters,good soundtrack,gratuitous violence,great acting,great dialogue,great ending,hit men,hitman,life & death,life philosophy,melancholic,mob,organized crime,original,pulp,stylish,stylized,violence,violent",3.2667592319951266,tt0114660,"Movie's title: Things to Do in Denver When You're Dead (1995)
genres: Crime,Drama,Romance
tags: assassin,cool,crime,crime gone awry,dark humor,dialogue,drinking,ensemble cast,gangster,gangsters,good soundtrack,gratuitous violence,great acting,great dialogue,great ending,hit men,hitman,life & death,life philosophy,melancholic,mob,organized crime,original,pulp,stylish,stylized,violence,violent"
82,80,Antonia's Line (Antonia) (1995),"Comedy,Drama","beautiful scenery,beautifully filmed,bittersweet,foreign,intellectual,life,life & death,original,oscar (best foreign language film),parenthood,reflective,relationships,social commentary,women",3.7543818074690014,tt0112379,"Movie's title: Antonia's Line (Antonia) (1995)
genres: Comedy,Drama
tags: beautiful scenery,beautifully filmed,bittersweet,foreign,intellectual,life,life & death,original,oscar (best foreign language film),parenthood,reflective,relationships,social commentary,women"
83,81,Once Upon a Time... When We Were Colored (1995),"Drama,Romance","based on a book,biography,holocaust,race issues,segregation,visually appealing",3.38691519380466,tt0114039,"Movie's title: Once Upon a Time... When We Were Colored (1995)
genres: Drama,Romance
tags: based on a book,biography,holocaust,race issues,segregation,visually appealing"
84,82,Last Summer in the Hamptons (1995),"Comedy,Drama",unusual plot structure,3.2817677483306076,tt0113612,"Movie's title: Last Summer in the Hamptons (1995)
genres: Comedy,Drama
tags: unusual plot structure"
85,83,Angels and Insects (1995),"Drama,Romance","18th century,19th century,based on a book,beautifully filmed,costume drama,enigmatic,incest,male nudity,nudity (full frontal - notable),period piece,secrets,stunning,visually stunning",3.4450217680782327,tt0112365,"Movie's title: Angels and Insects (1995)
genres: Drama,Romance
tags: 18th century,19th century,based on a book,beautifully filmed,costume drama,enigmatic,incest,male nudity,nudity (full frontal - notable),period piece,secrets,stunning,visually stunning"
86,84,White Squall (1996),"Action,Adventure,Drama","adolescence,adventure,based on true story,coming of age,coming-of-age,dramatic,friendship,great,mentor,story,unlikely friendships",3.432831201331317,tt0118158,"Movie's title: White Squall (1996)
genres: Action,Adventure,Drama
tags: adolescence,adventure,based on true story,coming of age,coming-of-age,dramatic,friendship,great,mentor,story,unlikely friendships"
